"223504,LIMPIADOR ANTIGRASA MR. MÚSCULO COCINA ADVANCED DOY PACK X 500ML,,""Menú,Limpieza,Limpiadores,Cocina"",$ 18.49,$41.09 x Lt";
"243535,LIMPIADOR ANTIGRASA MR. MÚSCULO COCINA ADVANCED GATILLO X 500ML,,""Menú,Limpieza,Limpiadores,Cocina"",$ 39.29,$78.58 x Lt";
"223502,LIMPIADOR ANTIGRASA MR. MÚSCULO COCINA ADVANCED REPUESTO X 500ML,,""Menú,Limpieza,Limpiadores,Cocina"",$ 24.25,$48.5 x Lt";
"208912,LIMPIADOR AYUDIN ANTI SARRO REPUESTO DOY PACK 250 CC,,""Menú,Limpieza,Limpiadores,Cocina"",$ 13.85,$55.4 x Lt";
"209631,LIMPIADOR AYUDIN ANTIHONGOS DOY 250 CC,,""Menú,Limpieza,Limpiadores,Cocina"",$ 13.15,$52.6 x Lt";
"368377,LIMPIADOR AYUDIN ANTIHONGOS DOY 500 CC,,""Menú,Limpieza,Limpiadores,Cocina"",$ 18.25,$36.5 x Lt";
"428441,ESPONJA VILEDA-POWER-BLI-UN.-1,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 39.55,$19.78 x Unidades";
"165120,ESPONJA ACERO VEA 2 UNIDADES,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 13.49,$6.74 x Unidades";
"257050,ESPONJA BRONCE FLOW PACK CONVENIENTE X3,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 39.25,$13.08 x Unidades";
"281657,ESPONJA BRONCE VILEDA X 2UN,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 31.95,$15.98 x Unidades";
"439278,ESPONJA DE ACERO CRIVEA-PAQ-UN.-1,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 11.95,$11.95 x Unidades";
"439279,ESPONJA DE ACERO CRIVEA-PAQ-UN.-2,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 21.25,$10.62 x Unidades";
"369861,ESPONJA DE BRONCE CRIVEA 2 UNID-PAQ-UN.-2,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 39.39,$19.70 x Unidades";
"166107,ESPONJA DE BRONCE VEA,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 23.95,$11.98 x Unidades";
"3415,ESPONJA INOXY ACERO 249 BLISTER 2 U,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 15.35,$7.68 x Unidades";
"228352,ESPONJA LA GAUCHITA BLISTER 2 U PLATEADA 1856,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 26.39,$13.20 x Unidades";
"440536,ESPONJA MORTIMER NUEVA ABRASIVA-S/E-UN.-1,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 10.69,$10.69 x Unidades";
"440538,ESPONJA MORTIMER NUEVA ANTIBACTERIAL-S/E-UN.-1,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 10.69,$10.69 x Unidades";
"440535,ESPONJA MORTIMER NUEVA CUIDADOSA-S/E-UN.-1,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 14.95,$14.95 x Unidades";
"440537,ESPONJA MORTIMER NUEVA EXTRA DURACIÓN-S/E-UN.-1,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 9.55,$9.55 x Unidades";
"440539,ESPONJA MORTIMER NUEVA LISITA DELGADA-S/E-UN.-1,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 5.65,$5.65 x Unidades";
"3337,ESPONJA MORTIMER TRAPITO DE BRONCE DOBLE CARA BOLSA 1 U,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 15.59,$15.59 x Unidades";
"404889,ESPONJA MORTIMER-NO RAYA-ULTRA SUAVE-BLI-UN.-1,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 15.55,$15.55 x Unidades";
"359006,ESPONJA PATITO MULTIUSO 1U-MULTIUSO-PAQ-UN.-1,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 6.49,$6.49 x Unidades";
"448998,ESPONJA SCOTCH BRITE USO DIARIO-SALVA UÑAS-AMARILLO-PAQ-UN.-1,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 21.45,$21.45 x Unidades";
"48368,ESPONJA TASK BOLSA 1 UN.,,""Menú,Limpieza,Lavavajillas,Esponjas"",$ 23.39,$23.39 x Unidades";
"243621,ABRILLANTADOR PARA LAVAVAJILLAS AUTOMATICO FINISH PVC 500 CC,,""Menú,Limpieza,Lavavajillas,Lavavajillas Máquina"",$ 161.25,$322.5 x Lt";
"243526,DETERGENTE LAVAVAJILLAS AUTOMATICOS FINISH BOT 1KG,,""Menú,Limpieza,Lavavajillas,Lavavajillas Máquina"",$ 143.59,$143.59 x Kg";
"447787,DETERGENTE PARA LAVAVAJILLAS FINISH-PCH-GR.-800,,""Menú,Limpieza,Lavavajillas,Lavavajillas Máquina"",$ 126.25,$157.81 x Kg";
"187050,DETERGENTE PARA LAVAVAJILLAS KOKKI DOY 900 G,,""Menú,Limpieza,Lavavajillas,Lavavajillas Máquina"",$ 74.00,$82.22 x Kg";
"405457,DETERGENTE PARA LAVAVAJILLAS SUN PROGRESS-BOTELLA-BOT-KG-1,,""Menú,Limpieza,Lavavajillas,Lavavajillas Máquina"",$ 185.69,$185.69 x Kg";
"405459,DETERGENTE PARA LAVAVAJILLAS SUN PROGRESS-PASTILLAS-PAS-UN.-16,,""Menú,Limpieza,Lavavajillas,Lavavajillas Máquina"",$ 191.75,$11.98 x Unidades";
"461375,DETERGENTE PARA LAVAVAJILLAS SUN-BSA-KG-1,,""Menú,Limpieza,Lavavajillas,Lavavajillas Máquina"",$ 162.35,$162.35 x Kg";
"243527,SAL ESPECIAL LAVAVAJILLAS AUTOMAT FINISH CAJA 1KG,,""Menú,Limpieza,Lavavajillas,Lavavajillas Máquina"",$ 99.15,$99.15 x Kg";
"3106,SUN LAVAVAJILLAS PARA MÁQUINA LÍQUIDO ABRILLANTADOR BOTELLA 500ML,,""Menú,Limpieza,Lavavajillas,Lavavajillas Máquina"",$ 180.69,$361.38 x Lt";
"185681,SUN LAVAVAJILLAS PARA MÁQUINA SAL CAJA 1KG,,""Menú,Limpieza,Lavavajillas,Lavavajillas Máquina"",$ 129.75,$129.75 x Kg";
"275583,TABLETAS LAVAVAJILLAS AUTOMATICOS FINISH X 15UN,,""Menú,Limpieza,Lavavajillas,Lavavajillas Máquina"",$ 163.35,$555.61 x Kg";
"370246,ADOBO PARA PIZZA BOLSA 100 GR,,""Menú,Frutas y Verduras,Hierbas Aromáticas"",$ 26.99,$269.9 x Kg";
"370252,CHIMICHURRI 51 X100GR-BSA-GR.-100,,""Menú,Frutas y Verduras,Hierbas Aromáticas"",$ 26.00,$260 x Kg";
"370239,ORÉGANO 51 X100GR-BSA-GR.-100,,""Menú,Frutas y Verduras,Hierbas Aromáticas"",$ 29.99,$299.9 x Kg";
"35684,PIMENTON 51 EXTRA PRESENTACION EXTRA SIN ATRIBUTO SIN ATRIBUTO,,""Menú,Frutas y Verduras,Hierbas Aromáticas"",$ 28.99,$289.9 x Kg";
"450570,PIMIENTA NEGRA EN GRANO X 50GR-BSA-GR.-50,,""Menú,Frutas y Verduras,Hierbas Aromáticas"",$ 42.90,$85.8 x 100 Gr";
"181635,PLANTINES AROMÁTICAS X 1 UN S/E 1 UN.,,""Menú,Frutas y Verduras,Hierbas Aromáticas"",$ 31.99,$31.99 x Unidades";
"177315,AJOS SANES X 2 UN.,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 18.99,$9.50 x Unidades";
"109608,AJO-SIN ATRIBUTO-SIN ATRIBUTO-S/E-UN.-1,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 6.99,$6.99 x Unidades";
"72469,BROTE DE SOJA SONG BANDEJA 300 G,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 23.99,$79.97 x Kg";
"72450,ENSALADA HAWAI SONG BANDEJA 250 G,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 23.99,$95.96 x Kg";
"72455,ENSALADA NUTRITIVA SONG BANDEJA 250 G,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 22.99,$91.96 x Kg";
"86808,ENSALADA ORIENTAL SONG BANDEJA 500 G,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 25.99,$51.98 x Kg";
"295827,ENSALADAS EUROPEA SONG BJA 150 GR.,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 39.99,$266.6 x Kg";
"196922,ESPINACA SUEÑO VERDE BOLSA 300 G,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 47.99,$159.97 x Kg";
"72112,HONGOS PAQUETE 50 GR,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 52.90,$105.8 x 100 Gr";
"72399,PAPA CEPILLADA FRACCIONADA BOLSA 1 KG.,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 99.99,$99.99 x Kg";
"72497,RADICHETA SONG BANDEJA 100 G,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 23.99,$239.9 x Kg";
"239973,RADICHETA SUEÑO VERDE BANDEJA 100 GR,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 28.90,$289 x Kg";
"295840,RÚCULA SONG.,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 26.99,$269.9 x Kg";
"239974,RUCULA SUEÑO VERDE BANDEJA 100 GR,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 29.99,$299.9 x Kg";
"152434,SALSA CRIOLLA SONG BANDEJA 150 G,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 24.99,$166.6 x Kg";
"72460,TOMATE PERITA DESECADO BANDEJA 100 G,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 49.90,$499 x Kg";
"72508,ZANAHORIA SONG BANDEJA 200 G,,""Menú,Frutas y Verduras,Verduras,Envasadas"",$ 22.99,$114.95 x Kg";
"263503,ACELGA S/E 1 UN.,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 22.90,$22.9 x Unidades";
"201913,ACHICORIA PLAZA VEA S/E 1 UN.,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 24.90,$24.9 x Unidades";
"380784,APIO PLANTA-S/E-UN.-1,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 29.90,$29.9 x Unidades";
"72342,BATATA 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 15.99,$15.99 x Kg";
"72085,BERENJENA NEGRA 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 59.90,$59.9 x Kg";
"72037,BROCOLI 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 69.90,$69.9 x Kg";
"263101,CEBOLLA DE VERDEO X 1 U,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 25.90,$25.9 x Unidades";
"171620,CEBOLLA PLAZA VEA S/E 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 13.90,$13.9 x Kg";
"110468,CEBOLLA SUELTA PRESENTACION II SUELTA SIN ATRIBUTO SIN ATRIBUTO,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 18.99,$18.99 x Kg";
"119358,CHOCLO DULCE X UNIDAD,true,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 15.90,$15.9 x Unidades";
"72040,COLIFLOR 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 49.90,$49.9 x Kg";
"405429,ESPINACA X UNIDAD-ATA-UN.-1,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 25.90,$25.9 x Unidades";
"72051,HAKUSAY 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 39.90,$39.9 x Kg";
"128902,HINOJO 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 47.90,$47.9 x Kg";
"72065,LECHUGA MANTECOSA 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 49.90,$49.9 x Kg";
"150420,LECHUGA X KG.,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 19.99,$19.99 x Kg";
"171598,PAPA NEGRA CEPILLADA GRANEL X 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 9.99,$9.99 x Kg";
"72114,PEPINO S/E X 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 49.90,$49.9 x Kg";
"263105,PEREJIL ATADO X 1 UN.,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 14.90,$14.9 x Unidades";
"139870,PIMIENTO MORRON ROJO X KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 79.90,$79.9 x Kg";
"234971,PALETA TROZO NOVILLO BANDEJA KG,true,""Menú,Carnes,Novillo"",$ 99.90,$99.9 x Kg";
"282276,ROAST BEEF TROZO KG,true,""Menú,Carnes,Novillo"",$ 87.90,$87.9 x Kg";
"368502,CAMARON PELADO COCIDO SUPERBE ARMADORA SAN JORG BANDEJA 250 GR,,""Menú,Pescadería,Mar"",$ 95.90,$383.6 x Kg";
"252281,CAZUELA DE MARISCOS REGENTE BANDEJA 250 G,,""Menú,Pescadería,Mar"",$ 89.99,$359.96 x Kg";
"460904,FILET DE MERLUZA REBOZADO-CONGELADO-MARDI-BSA-GR.-500,,""Menú,Pescadería,Mar"",$ 89.99,$179.98 x Kg";
"85959,KANI KAMA SANTA ELENA AHUMADOS PAQUETE 240 G,,""Menú,Pescadería,Mar"",$ 59.99,$249.96 x Kg";
"7560,KANI KAMA SANTA ELENA SOBRE 250 G,,""Menú,Pescadería,Mar"",$ 59.99,$239.96 x Kg";
"330258,LANGOSTINO COC PDO.REG,,""Menú,Pescadería,Mar"",$ 139.99,$559.96 x Kg";
"451846,LANGOSTINOJ-CONG.ENVASADO-ARMADORA SAN JORGE-BJA-GR.-250,,""Menú,Pescadería,Mar"",$ 78.90,$315.6 x Kg";
"368503,LANGOSTINOS PELADOS COCIDOS SUPERBE-ARMADORA SAN JORGE-BJA-GR.-250,,""Menú,Pescadería,Mar"",$ 98.90,$395.6 x Kg";
"252278,LANGOSTINOS REGENTE CRUDOS PELADO BANDEJA 250 G,,""Menú,Pescadería,Mar"",$ 98.99,$395.96 x Kg";
"368504,MEJILLONES PELADOS SUPERBE-ARMADORA SAN JORGE-BJA-GR.-250,,""Menú,Pescadería,Mar"",$ 47.99,$191.96 x Kg";
"261712,HIELO CRISTAL BOLSA 4 KG,,""Menú,Congelados,Hielo"",$ 49.90,$12.48 x Kg";
"72119,PIMIENTO MORRON VERDE X KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 59.90,$59.9 x Kg";
"72122,PIMIENTO VINAGRE 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 39.99,$39.99 x Kg";
"72077,REMOLACHA 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 34.90,$34.9 x Kg";
"72078,REPOLLO BLANCO 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 24.90,$24.9 x Kg";
"72079,REPOLLO COLORADO 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 24.90,$24.9 x Kg";
"206895,RÚCULA X 1 UN-VILLA MARÍA-S/E-UN.-1,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 20.09,$20.09 x Unidades";
"72153,TOMATE CHERRY 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 79.90,$79.9 x Kg";
"72127,TOMATE PERITA KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 39.90,$39.9 x Kg";
"72129,TOMATE REDONDO 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 99.99,$99.99 x Kg";
"130973,TOMATE REDONDO COMERCIAL-SIN ATRIBUTO-S/E-KG-1,true,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 26.90,$26.9 x Kg";
"109366,ZANAHORIA 1 KG.,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 31.90,$31.9 x Kg";
"72159,ZAPALLITO REDONDO 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 49.90,$49.9 x Kg";
"72339,ZAPALLO COREANO 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 14.99,$14.99 x Kg";
"171595,ZAPALLO COREANO PLAZA VEA 1 KG,true,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 9.99,$9.99 x Kg";
"109730,ZAPALLO CRIOLLO,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 11.99,$11.99 x Kg";
"101871,ZAPALLO INGLES 1 KG,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 12.99,$12.99 x Kg";
"128919,ZAPALLO-LARGO-SIN ATRIBUTO-S/E-KG-1,,""Menú,Frutas y Verduras,Verduras,Sueltas"",$ 11.90,$11.9 x Kg";
"458841,POSTRE HELADO SEI TU LIGHT TRICOLOR DIETETICO  X 8U 640 GR-,,""Menú,Congelados,Helados,Diet"",$ 131.90,$206.09 x Kg";
"458793,HELADO SEI TU ALMENDRADO X 8U 800 GR-CJA-GR.-800,,""Menú,Congelados,Helados,Postres helados"",$ 118.80,$148.5 x Kg";
"466353,NOVELTY HELADO ALMENDRADO BAÑADO 625G-CJA-GR.-625,,""Menú,Congelados,Helados,Postres helados"",$ 203.80,$326.08 x Kg";
"464181,POSTRE HELADO ALMENDRADO NOVELTY X 600G-CJA-GR.-600,,""Menú,Congelados,Helados,Postres helados"",$ 175.39,$292.32 x Kg";
"464183,POSTRE HELADO BOMBON DULCE DE LECHE NOVELTY X 480G-POT-GR.-480,,""Menú,Congelados,Helados,Postres helados"",$ 189.69,$395.19 x Kg";
"454293,POSTRE HELADO CREMA CHOCOLATE Y DULCE DE LECHE NOVELTY X 535 GRS-CJA-GR.-535,,""Menú,Congelados,Helados,Postres helados"",$ 159.10,$297.38 x Kg";
"454294,POSTRE HELADO CREMA DULCE DE LECHE X 535 GRS-CJA-GR.-535,,""Menú,Congelados,Helados,Postres helados"",$ 159.10,$297.38 x Kg";
